at1,at2,at3,at4,at5,at6,at7,at8,at9,at10,class
0.179667,-0.291239,0.228514,1.550427,0.17234,-1.138481,0.446679,-2.882956,-3.054063,-1.124008,1
0.117948,-0.220579,-3.210528,-1.623238,0.261718,-1.180006,0.182426,-1.78084,-0.902542,-1.049567,1
-0.030178,0.022808,0.157386,-0.771451,0.261718,1.602159,-2.460103,-1.686928,-0.43482,-0.654931,8
0.142636,0.486028,0.025799,0.545422,0.17234,-0.391033,0.106925,-1.029658,-1.49499,-0.298798,1
0.130292,-0.212727,0.324537,0.386474,0.261718,0.190314,1.503691,0.337885,0.18881,-0.488582,6
-0.128929,0.289748,0.235627,1.057473,0.17234,1.311485,0.069175,-0.410384,-0.060642,1.3004,5
0.142636,0.486028,0.025799,0.545422,0.17234,-0.058835,-0.157328,-0.034172,-0.310094,0.15081,1
-0.264711,-0.09496,0.01513,-0.597346,0.261718,0.14879,0.333428,-0.157324,0.375899,0.055008,5
0.241386,0.23479,0.310311,-1.710992,0.261718,1.26996,-0.157328,-1.508112,-0.808997,1.38299,8
0.105604,0.203385,-0.023991,0.995678,0.261718,-0.474083,-0.119577,1.210899,0.001721,-0.242862,1
-0.042522,0.540986,0.253409,-0.836378,0.261718,0.771662,0.55993,0.33177,-0.123005,0.484882,1
-0.363462,0.23479,0.000904,0.759778,0.261718,1.519109,0.144676,1.13217,0.968347,1.450715,7
-0.178304,-0.189174,0.264078,-0.640492,0.17234,1.906674,0.094341,-1.172827,-0.746634,1.809127,1
0.080916,0.203385,0.310311,0.26951,0.261718,0.14879,0.333428,0.740872,1.093072,0.073429,8
0.105604,-0.377602,0.260522,0.107578,0.261718,-0.598658,0.031425,0.34804,0.095265,-0.425569,6
-0.116585,-0.338346,0.584154,1.143884,0.797987,0.024215,-0.836835,0.518332,0.781258,0.665335,12
-0.412837,-0.346197,0.601936,2.211191,0.440474,0.605563,-1.176589,0.821193,1.934972,1.48858,11
0.019197,-0.283388,0.214288,0.857677,0.261718,0.688613,-0.157328,-0.245547,0.064084,0.867922,1
-0.153617,-0.087108,0.299642,0.689629,0.261718,0.024215,-0.044076,0.814514,0.282354,0.175066,6
-3.498799,-0.236281,0.256965,-0.3018,-4.922215,-0.266459,0.635431,0.368717,0.251173,-0.449969,1
0.426544,-0.055704,-0.08445,0.139087,0.976743,0.231839,-1.063338,0.092844,0.905984,1.063673,9
0.266074,0.109171,0.207175,-0.849179,0.261718,0.06574,0.220177,1.194202,0.18881,0.068208,6
0.25373,0.219088,0.14316,0.720541,0.261718,-0.764757,0.031425,0.580287,-0.65309,-0.595643,1
0.463576,0.109171,0.224957,-1.411178,0.261718,-0.640182,0.106925,0.383279,0.032902,-0.520588,1
-0.054866,0.179832,0.239183,-1.170087,0.261718,1.062336,0.55993,0.556464,0.500624,0.751988,5
-0.202992,-0.479668,-3.210528,-0.88764,0.261718,-1.719828,-4.083371,-4.011262,-4.114233,1.278797,4
0.080916,-0.291239,0.356544,0.226662,0.261718,-1.013906,0.408929,-0.43512,-0.466001,-1.005036,6
-0.030178,0.014957,0.264078,0.374062,0.261718,-0.391033,0.333428,0.650571,0.62535,-0.416745,1
0.377169,-0.079257,0.153829,-1.102952,0.261718,0.522513,0.182426,0.516139,-0.091823,0.502892,1
0.327793,-2.426761,-2.324983,-1.744082,0.440474,1.726734,0.52218,1.129491,0.282354,1.353455,1
0.15498,-0.471816,0.50947,1.205082,0.261718,0.14879,0.786433,0.945355,-0.154186,-0.170254,1
-0.042522,0.540986,0.253409,-0.836378,0.261718,0.647088,0.069175,-0.304706,0.219991,0.674063,1
-0.017834,-0.354049,0.42056,-0.176032,0.261718,-0.432558,0.069175,0.175922,0.126447,-0.305283,6
-0.252367,0.062064,0.171611,-0.420108,0.261718,-0.266459,0.484429,-0.204736,1.280161,-0.376553,5
-0.252367,-0.008597,-2.044028,0.342613,0.351096,1.020811,0.220177,-1.450778,0.157628,0.924099,11
-0.079554,0.187683,-0.070224,0.211236,0.261718,-1.055431,0.408929,-2.831952,-3.241152,-1.03316,1
-0.240024,0.117022,0.235627,0.902912,0.17234,0.190314,0.144676,0.159244,1.186617,0.207445,5
0.229043,-0.016448,0.317424,-0.526838,0.261718,-0.058835,0.635431,-0.561067,-0.185368,-0.268865,6
0.438888,0.195534,0.14316,-0.809435,0.261718,-0.723232,0.144676,-0.172546,0.001721,-0.620211,6
-0.079554,-0.173471,0.367214,0.324501,0.261718,0.813187,0.824183,-0.537749,0.157628,0.375446,6
0.117948,-0.212727,0.23207,0.807221,-1.078955,-0.058835,0.182426,1.330789,0.219991,-0.028076,1
0.451232,-0.267686,0.335206,-0.831336,0.261718,0.439463,0.031425,-0.557941,-0.777816,0.491874,1
0.130292,0.007106,0.239183,0.766194,0.261718,0.14879,0.182426,0.10958,-0.715453,0.152342,1
0.142636,-0.377602,0.328093,-0.039583,0.261718,0.356414,0.144676,-0.478824,-0.621908,0.366308,6
-0.32643,-0.652394,0.384996,-1.694222,-0.185173,-0.930856,-0.157328,-0.953123,0.282354,-0.639632,5
0.204355,0.038511,0.036468,0.655644,0.17234,0.564038,-2.837607,0.703866,0.001721,-1.312719,1
0.599358,0.752968,0.008017,-1.737905,-0.095795,-1.263055,0.182426,-1.808585,-0.808997,-1.123055,6
0.031541,-2.426761,0.37077,0.77977,0.17234,1.643684,0.748682,-0.092845,0.032902,1.138042,1
0.019197,-0.087108,0.292529,0.240776,0.17234,-0.598658,0.220177,-0.215007,0.219991,-0.537297,1
0.142636,-0.244132,-3.206971,0.165524,0.887365,0.397939,-0.874585,0.113366,1.404887,1.083215,9
-0.32643,-0.079257,0.239183,0.566935,0.261718,0.314889,0.710932,-0.353963,0.500624,0.023557,5
-0.00549,0.486028,0.118265,0.446569,0.261718,-0.930856,0.031425,0.3042,0.531806,-0.741028,7
1.043737,-0.401156,0.473906,0.506215,0.261718,0.522513,0.371178,-0.162022,-0.933723,0.391672,1
-3.498799,2.880639,0.441898,-0.295325,-4.922215,-1.470679,0.295677,0.207647,-3.147608,-1.359203,1
-0.585651,-0.354049,-3.210528,0.356517,0.261718,1.145386,0.748682,-0.176584,0.812439,0.722766,5
0.142636,-0.291239,-3.210528,-2.167812,0.351096,0.397939,0.371178,-1.525702,-0.278912,0.281054,6
-0.486901,-0.03215,0.196506,-0.633748,0.261718,-1.055431,-0.006326,0.927396,1.155435,-0.826185,8
0.229043,-0.369751,0.484575,0.250174,0.261718,-0.432558,0.333428,0.206307,0.126447,-0.451392,1
-0.116585,-0.581733,0.569929,1.083313,0.082961,0.06574,0.144676,1.138694,0.282354,0.120178,4
-0.314087,-0.157769,0.043581,1.051505,0.17234,0.854712,0.333428,0.75423,0.282354,0.683297,5
0.080916,0.10132,0.10404,0.14049,0.261718,-0.307984,0.371178,-0.018348,-0.310094,-0.357687,1
0.192011,0.148427,0.19295,-1.29308,0.261718,-1.096956,-0.006326,-0.277583,0.157628,-0.858457,8
-0.06721,0.336855,0.221401,-0.311258,0.261718,0.190314,-2.799857,0.969507,0.40708,-1.444373,7
-0.017834,0.23479,-0.180472,0.621032,0.261718,-0.183409,0.635431,0.595315,-0.091823,-0.388656,6
0.15498,-0.236281,0.01513,0.558909,0.17234,1.975883,-0.081827,-1.318812,-0.715453,1.996861,1
-0.22768,0.446772,0.534365,0.177429,0.17234,-0.515608,0.220177,0.781625,0.874802,-0.452344,5
0.130292,0.870736,-3.210528,0.062493,0.261718,0.647088,-0.157328,1.082447,0.469443,0.948884,1
0.006853,-0.181323,0.388552,0.301377,-0.095795,-0.474083,-0.044076,0.497966,0.219991,-0.278979,1
0.056229,0.054213,0.392108,-0.02896,0.261718,-1.346105,0.069175,0.788653,0.500624,-1.142223,8
0.105604,-0.377602,0.260522,0.107578,0.261718,0.356414,0.106925,-0.042171,-0.310094,0.37582,6
0.31545,0.517433,-0.002652,-2.543473,0.261718,0.771662,1.654692,-1.820156,-1.245538,-0.089002,6
-0.178304,-0.338346,0.45968,1.40246,0.797987,1.103861,-1.440842,0.487831,0.750076,2.328799,12
-0.22768,-0.110662,0.196506,1.060099,0.261718,-0.432558,0.257927,1.382571,1.529613,-0.412225,11
-0.301743,-0.055704,0.210732,-0.147477,0.261718,0.231839,0.408929,-0.646282,0.687713,0.112198,5
0.500607,-0.220579,-0.03466,0.497323,0.17234,0.06574,0.031425,0.160972,-0.091823,0.161974,1
-0.00549,-0.071406,0.352988,-0.206676,0.261718,-0.391033,0.408929,0.026113,0.781258,-0.421097,8
0.241386,-0.322644,0.28186,0.274612,0.261718,-0.224934,0.52218,0.396132,-0.029461,-0.36134,6
-0.030178,0.438921,-0.045329,0.766462,0.17234,0.522513,0.257927,0.226636,0.18881,0.435625,1
-0.042522,0.407516,-3.210528,-0.636404,0.261718,-0.058835,0.786433,0.18431,-0.185368,-0.349863,1
-0.264711,-0.09496,0.01513,-0.597346,0.261718,-0.598658,0.333428,-0.085429,0.282354,-0.598295,5
0.130292,0.077766,0.299642,-0.693335,0.261718,0.231839,0.446679,-1.371796,-0.029461,0.086967,1
0.377169,0.014957,0.381439,0.292753,0.261718,-0.058835,0.710932,0.654842,0.594169,-0.309225,8
0.192011,-0.03215,0.249852,-0.418765,0.17234,-0.806282,0.182426,0.540272,0.18881,-0.708467,6
0.15498,-0.377602,0.349432,0.70613,-0.006417,-0.307984,0.295677,0.10195,0.001721,-0.319689,1
-0.116585,0.281897,0.175168,-0.15249,0.261718,-0.889332,0.333428,0.645173,0.594169,-0.862881,5
0.006853,-0.668096,0.477462,1.62168,0.17234,2.80638,0.52218,-1.485784,-1.557353,2.323157,1
0.204355,0.360409,0.139604,0.299019,-0.095795,-0.557133,0.031425,0.191008,0.157628,-0.402074,1
0.056229,-0.016448,0.345875,-0.053786,0.17234,0.854712,-0.006326,-0.877674,-0.123005,0.912116,1
0.068573,0.2976,0.022242,-0.22252,0.261718,-1.138481,0.748682,-0.875888,0.126447,-1.265812,7
-0.696746,-0.055704,-3.210528,0.628849,0.261718,0.979286,0.408929,0.061721,-0.278912,0.873877,10
0.056229,-0.730905,0.441898,0.183695,0.261718,2.80638,0.861934,-1.486444,-0.466001,2.11124,1
0.031541,0.007106,-0.315616,2.791392,-0.542686,1.934358,-0.119577,0.101231,-0.310094,2.002346,1
-0.030178,-0.063555,0.274747,-0.394925,0.261718,-0.930856,-0.081827,0.658318,0.62535,-0.691216,6
0.846235,-0.09496,0.182281,-1.981085,0.61923,-2.59185,-1.440842,-1.353002,0.219991,-1.634627,9
0.080916,0.313302,0.079145,0.588985,0.261718,-0.806282,0.069175,0.989447,0.157628,-0.649915,6
-0.252367,-0.063555,0.594823,0.891245,0.529852,0.397939,-1.025587,1.457358,1.342524,1.133725,11
0.204355,-0.134216,0.043581,-0.654873,0.261718,0.107265,0.52218,-1.958899,-1.120812,-0.067327,5
0.019197,-0.040001,0.288973,-0.042597,0.261718,-0.847807,0.031425,0.460474,0.562987,-0.661139,6
0.661077,-0.204876,-3.075385,0.471036,1.066121,-1.802878,-1.214339,-1.917136,-0.43482,-0.946447,9
-0.128929,-0.283388,0.488131,0.833628,0.797987,-1.22153,-1.440842,-1.80076,-0.466001,-0.178476,12
-0.314087,-2.426761,-0.006209,-0.194681,0.261718,0.937762,-0.044076,-0.70975,-0.060642,0.998816,1
-0.017834,-0.047852,0.093371,-0.139302,0.261718,0.107265,0.484429,0.60776,0.064084,-0.056406,1
-0.202992,-0.016448,0.594823,-1.581822,-0.363929,-1.30458,0.52218,0.75289,1.093072,-1.307258,5
0.562327,-0.000745,-3.210528,-2.832246,0.261718,-2.882524,0.371178,-2.257275,-0.933723,-2.647993,1
-3.498799,-0.181323,6.260173,-0.238215,-4.922215,-0.058835,0.446679,-0.571047,-0.43482,-0.168349,10
0.809204,-0.291239,0.036468,-0.399281,0.976743,-0.889332,-1.063338,-0.997953,0.937165,-0.100696,9
-0.116585,0.281897,0.175168,-0.15249,0.261718,1.934358,0.899684,-1.883237,-1.557353,1.293793,5
0.043885,0.407516,0.047137,0.460921,0.261718,-0.847807,-0.006326,0.934677,0.18881,-0.652158,6
0.389513,0.376111,0.018686,-0.690978,0.082961,1.062336,0.52218,-1.23482,-0.466001,0.77089,1
-0.116585,0.069915,0.068476,-0.783147,0.261718,0.854712,0.144676,-0.242441,-0.091823,0.818966,1
0.241386,-0.43256,0.349432,-1.029281,0.261718,-1.22153,-0.270579,-0.435216,0.001721,-0.863629,6
-0.017834,-0.275537,0.388552,0.949727,0.261718,0.813187,-0.006326,1.695411,0.594169,0.879857,6
0.09326,0.329004,0.271191,-0.813522,0.17234,1.26996,0.673182,-0.891731,-0.154186,0.859652,1
-0.00549,-0.322644,0.100483,-0.519439,0.261718,-0.307984,0.52218,-0.056675,0.562987,-0.429089,1
0.488263,-0.49537,0.111153,0.334258,0.976743,-2.052027,-0.610333,1.153643,2.433876,-1.495438,9
-0.22768,0.446772,0.534365,0.177429,0.17234,0.771662,0.446679,-0.84294,0.001721,0.562698,5
0.142636,0.486028,0.100483,-0.448543,0.17234,-0.391033,0.55993,1.069924,0.313536,-0.517309,1
0.907954,-0.330495,0.132491,1.039033,0.887365,-1.38763,-1.25209,0.224985,-0.247731,-0.497081,9
-0.264711,-0.055704,-3.210528,0.413627,0.082961,0.730137,-1.063338,1.798235,2.122061,1.655821,11
0.105604,0.10132,0.246296,0.08708,0.261718,0.688613,-0.195078,0.589063,0.500624,0.877361,1
0.25373,-2.426761,0.352988,-0.05119,-0.095795,-0.681707,-3.026359,0.580365,0.344717,-1.930134,1
0.290762,0.109171,-0.112901,0.221262,0.261718,0.356414,0.408929,0.107444,0.344717,0.221791,1
0.130292,-0.212727,0.324537,0.386474,0.261718,-0.141884,-0.081827,0.613798,-0.060642,0.018168,6
0.488263,-0.49537,0.111153,0.334258,0.976743,-1.470679,-1.818346,0.442535,1.841428,-0.228806,9
-0.141273,-0.244132,0.249852,0.593729,0.261718,-0.432558,0.371178,0.9651,0.064084,-0.462964,6
-0.128929,-0.409007,0.175168,-0.256565,0.082961,1.43606,0.748682,0.917998,0.999528,0.9969,5
0.043885,0.274046,0.182281,0.095763,0.261718,-0.10036,0.408929,-0.313074,-0.216549,-0.190687,6
-0.351118,-0.244132,0.594823,1.592678,0.797987,-1.844403,-0.799085,-1.995322,-1.401445,-1.193505,11
0.031541,0.446772,0.072032,0.600056,0.261718,-0.141884,-0.572582,0.27032,0.157628,0.331481,6
0.09326,-0.385453,0.352988,0.546705,0.261718,-0.307984,0.295677,0.202929,0.781258,-0.313324,1
-0.178304,0.258344,-0.12357,0.228303,0.082961,-0.224934,0.257927,0.770306,0.032902,-0.226768,6
-0.079554,0.179832,0.310311,1.179988,-1.257711,-0.723232,0.069175,0.399316,-0.528364,-0.522409,5
-0.091897,0.344707,0.182281,0.722749,0.261718,-0.01731,0.295677,0.009377,0.656532,-0.046134,8
-0.585651,-0.354049,-3.210528,0.356517,0.261718,1.43606,0.333428,0.192018,0.937165,1.22186,5
0.229043,0.242641,0.089814,0.12023,0.261718,-0.764757,0.484429,0.865615,0.219991,-0.807476,1
-0.264711,0.156278,0.402778,1.483948,0.17234,-1.22153,-0.081827,0.29822,0.937165,-0.957177,11
0.63639,-0.063555,0.132491,-0.631719,0.976743,-0.640182,-1.138838,-0.157149,0.812439,0.220212,9
-0.363462,-0.189174,0.641057,0.681245,0.17234,0.564038,0.106925,0.291425,0.750076,0.582095,3
0.229043,-0.369751,0.484575,0.250174,0.261718,-0.307984,0.597681,-1.711954,-1.806804,-0.466485,1
0.019197,-0.040001,0.288973,-0.042597,0.261718,-0.349509,0.069175,0.095135,-0.123005,-0.235834,6
0.698109,-0.369751,0.185837,-0.92264,0.976743,-0.391033,-0.912336,0.706137,1.841428,0.303646,9
0.031541,0.446772,0.072032,0.600056,0.261718,-0.224934,0.333428,0.752696,0.219991,-0.268539,6
0.327793,0.179832,0.157386,-0.508846,0.17234,-2.467276,0.295677,-1.838116,0.219991,-2.257696,1
-0.16596,-0.134216,0.256965,0.387041,0.261718,0.688613,-2.762106,-1.297222,-1.49499,0.575934,6
-0.474557,0.446772,-3.210528,-0.716161,0.351096,1.809783,-2.799857,-1.983867,-3.022882,1.617354,1
-0.560964,0.329004,0.296086,0.755571,0.261718,0.605563,0.899684,-0.300066,0.874802,0.159189,5
0.377169,-0.079257,0.153829,-1.102952,0.261718,-0.307984,-0.006326,-0.147499,-0.777816,-0.156523,1
0.006853,0.077766,0.342319,-0.12859,0.261718,-0.224934,-0.044076,-0.952793,-0.996086,-0.058624,6
9.943651,-0.220579,-0.048886,-0.675372,-3.045274,-1.802878,-1.440842,1.796157,-2.960519,-0.814396,9
0.117948,0.069915,0.338762,-1.296004,0.261718,-1.22153,0.106925,-1.029639,0.001721,-1.035897,8
0.648733,0.242641,-0.045329,-0.444157,0.261718,1.145386,0.408929,-0.366797,-0.123005,0.910585,1
0.080916,-0.063555,0.349432,0.968645,-1.347089,-0.307984,0.220177,1.624467,0.157628,-0.280028,6
0.09326,-1.680899,0.356544,0.180532,0.17234,-0.224934,-2.611104,0.439117,0.469443,-1.998824,1
-0.00549,0.611647,0.022242,1.012179,0.261718,0.896237,0.52218,0.440535,0.469443,0.644854,1
0.63639,-0.063555,0.132491,-0.631719,0.976743,-0.930856,-1.101088,-1.729292,-0.060642,-0.111329,9
0.229043,0.014957,0.395665,-1.399572,0.082961,-1.595254,-0.195078,-0.650922,0.687713,-1.245572,8
-0.314087,-0.063555,0.42056,0.003921,0.17234,-0.640182,0.144676,0.362485,0.40708,-0.528135,4
0.080916,0.164129,0.19295,0.819007,0.261718,0.356414,0.220177,1.047596,-0.029461,0.324838,1
0.031541,-0.024299,0.545034,-2.187595,0.261718,-0.515608,0.333428,-2.021416,-0.840179,-0.514428,5
0.019197,-0.424709,0.33165,0.137655,-0.006417,0.397939,0.333428,0.136237,0.095265,0.298968,1
0.31545,0.540986,0.029355,-0.395163,0.261718,-0.598658,-0.081827,0.291483,0.874802,-0.379422,7
0.290762,-0.181323,0.441898,-1.339925,0.261718,-0.598658,0.220177,-0.004932,-0.559546,-0.527375,6
0.006853,0.038511,-0.376075,0.963811,-0.006417,-0.183409,-0.308329,0.811641,0.157628,0.136453,1
0.056229,-0.730905,0.441898,0.183695,0.261718,0.522513,-0.081827,-0.337111,-0.154186,0.650664,1
-0.017834,-0.275537,0.388552,0.949727,0.261718,0.024215,0.295677,0.68148,0.62535,-0.022024,6
-3.498799,-0.550328,0.050694,-0.629422,-4.922215,-0.141884,0.597681,0.152934,0.40708,-0.339568,1
0.229043,0.124874,0.182281,0.686496,0.261718,0.024215,0.408929,0.318839,-0.497183,-0.074669,1
0.142636,-0.330495,0.299642,0.418282,0.17234,0.314889,0.106925,0.359281,0.064084,0.356893,1
0.056229,-0.063555,0.310311,-1.048885,0.261718,-0.681707,0.371178,0.591257,-0.185368,-0.686202,6
-0.252367,0.069915,0.246296,0.52355,0.261718,-0.432558,0.446679,0.639484,0.812439,-0.501842,5
0.229043,-0.22843,0.324537,-0.869141,0.261718,-0.640182,1.050686,-0.825699,0.064084,-0.972113,6
-0.06721,-0.197025,0.299642,-1.66337,0.261718,0.190314,0.597681,-0.309055,0.469443,-0.039528,6
0.340137,-0.29909,0.719297,-0.434818,0.17234,-0.474083,0.295677,-0.5148,0.375899,-0.46851,4
0.019197,-0.016448,0.324537,-0.20781,0.261718,-0.557133,0.408929,0.668899,0.905984,-0.561033,8
-0.054866,0.179832,0.239183,-1.170087,0.261718,0.854712,0.446679,0.135616,0.531806,0.631437,5
-0.091897,0.344707,0.182281,0.722749,0.261718,0.397939,0.371178,0.045257,0.531806,0.276159,8
-0.338774,-0.22843,0.584154,2.123586,0.261718,0.397939,-1.063338,2.173729,2.153242,1.195183,11
0.019197,-0.283388,0.214288,0.857677,0.261718,-0.01731,0.257927,-0.672124,-0.341275,-0.040553,1
0.389513,0.462474,0.136047,0.011679,-0.900198,-0.391033,0.333428,-0.387649,-1.027268,-0.416263,6
0.117948,0.242641,0.082701,-0.424583,-0.900198,-0.391033,0.106925,-0.488201,0.282354,-0.28444,7
0.043885,0.69801,0.022242,0.912997,0.261718,-0.058835,-0.006326,0.814864,-0.247731,0.093922,6
0.117948,0.069915,0.338762,-1.296004,0.261718,-2.135077,0.295677,-2.063761,-0.621908,-1.9568,8
0.303106,-0.03215,0.367214,-0.350585,0.17234,0.024215,0.106925,0.453096,0.40708,0.104977,1
-0.252367,0.093469,0.239183,-0.021441,0.17234,2.266557,1.956696,-1.424587,-0.808997,0.946172,1
-0.351118,0.022808,0.171611,1.15197,0.261718,-0.432558,0.371178,1.676073,1.810246,-0.472356,11
-0.351118,-0.244132,0.594823,1.592678,0.797987,-2.176602,-0.950086,-2.872219,-2.118619,-1.431534,11
0.192011,-0.259834,0.402778,-0.06593,0.261718,-0.01731,0.182426,0.660317,0.032902,0.012333,1
0.438888,0.195534,0.14316,-0.809435,0.261718,-0.930856,0.182426,-0.734641,-0.123005,-0.821532,6
-0.141273,-0.244132,0.249852,0.593729,0.261718,0.024215,-0.081827,0.282396,-0.341275,0.189073,6
0.068573,0.226939,0.01513,-0.609818,-1.078955,0.397939,0.069175,-0.36404,0.344717,0.445655,1
-0.091897,0.258344,0.445454,1.643582,0.082961,2.058932,0.55993,-0.427839,-0.964905,1.642609,10
-0.264711,-0.275537,0.107596,0.827362,0.261718,-0.432558,0.069175,0.545824,0.594169,-0.308864,1
0.006853,0.164129,0.125378,0.58451,0.261718,0.231839,-0.006326,0.046053,-0.43482,0.344259,1
0.648733,0.242641,-0.045329,-0.444157,0.261718,0.522513,1.352689,0.606634,0.064084,-0.143793,1
0.15498,0.595945,0.036468,-0.126143,0.261718,-0.598658,0.031425,-0.559572,-0.746634,-0.438348,1
-0.22768,0.046362,0.214288,0.746888,0.261718,-1.055431,0.106925,1.70273,1.093072,-0.889728,5
0.056229,0.281897,-0.091562,-0.919149,-0.185173,0.771662,0.824183,2.144411,0.594169,0.379002,6
-0.042522,-0.110662,0.40989,1.097277,0.261718,0.979286,0.257927,0.305733,0.064084,0.864679,1
1.772024,0.014957,0.335206,-0.08619,-2.687761,-0.058835,0.597681,-1.128443,-0.43482,-0.256027,1
-0.00549,-0.220579,-3.210528,1.071885,0.261718,-1.22153,-2.573354,1.293978,-0.777816,-1.24034,1
-0.881904,-1.947839,0.217845,2.046336,0.17234,1.35301,0.748682,1.476502,1.436069,0.917673,11
-0.091897,0.2976,0.079145,0.196496,0.261718,1.103861,0.635431,-0.387979,0.500624,0.745261,6
0.019197,-0.283388,0.214288,0.857677,0.261718,0.564038,-0.308329,-0.047471,-0.310094,0.845451,1
-0.00549,-0.259834,0.367214,-0.156667,0.261718,0.605563,0.031425,-0.651096,-0.528364,0.664673,6
0.142636,-0.142067,0.246296,0.789259,-1.347089,0.397939,0.55993,0.662472,-0.247731,0.167241,1
0.241386,-0.110662,0.324537,-0.772226,0.261718,-0.10036,-0.119577,-2.168041,-0.746634,0.120685,6
0.846235,-0.09496,0.182281,-1.981085,0.61923,-2.052027,-1.025587,-1.618255,0.438262,-1.278494,9
-0.104241,-0.197025,0.221401,0.17367,0.261718,0.854712,-0.044076,-0.461757,-0.341275,0.93349,6
0.216699,0.321153,0.128935,0.491087,0.261718,0.439463,0.446679,0.230654,-0.278912,0.281223,1
0.068573,0.226939,0.01513,-0.609818,-1.078955,0.937762,0.371178,-0.939551,-0.341275,0.742114,1
-0.030178,-0.063555,0.274747,-0.394925,0.261718,-0.058835,0.52218,-0.546273,-0.341275,-0.216377,6
0.105604,0.289748,0.171611,-0.220044,0.261718,0.356414,0.371178,-0.540176,-0.403638,0.230989,1
-0.042522,-0.236281,-3.210528,-0.272051,0.261718,0.190314,0.144676,0.932948,0.874802,0.212376,1
-0.351118,0.022808,0.171611,1.15197,0.261718,0.730137,-0.232828,0.765083,1.966154,0.953429,11
-0.00549,-0.220579,-3.210528,1.071885,0.261718,1.020811,0.446679,1.038082,0.469443,0.781306,1
0.080916,0.486028,0.14316,0.006427,0.261718,-0.01731,0.333428,1.321684,0.687713,-0.094355,7
-0.314087,0.164129,0.200063,0.132493,0.261718,-1.719828,-0.195078,-0.082807,-0.060642,-1.359227,5
0.117948,-0.16562,0.562816,0.567204,0.61923,0.107265,-0.723584,1.548844,0.656532,0.633558,12
-0.32643,-0.079257,0.239183,0.566935,0.261718,1.145386,0.295677,-0.071158,0.562987,0.987437,5
-0.252367,-0.063555,0.594823,0.891245,0.529852,-0.432558,-1.138838,1.735775,2.963961,0.409272,11
-3.412392,0.148427,0.438342,-1.047781,-3.22403,-1.844403,-3.366113,2.612866,-3.802418,-2.649621,5
-0.635027,-0.448263,0.299642,1.407861,0.17234,-0.723232,-0.987837,-1.068353,-0.403638,0.042748,12
-0.240024,-0.424709,0.089814,1.094532,0.261718,2.266557,0.748682,-2.006486,-1.370264,1.676219,1
0.278418,-0.3619,0.502357,-1.588745,0.261718,-1.30458,-0.006326,-2.4298,-1.245538,-1.070989,6
-0.314087,-0.157769,0.043581,1.051505,0.17234,0.190314,0.484429,1.44635,1.217798,0.029957,5
-0.141273,0.729415,0.079145,0.151709,0.261718,-0.598658,0.257927,0.386191,0.157628,-0.560551,6
-0.202992,-0.016448,0.594823,-1.581822,-0.363929,0.522513,0.597681,0.045645,0.084872,0.254316,5
0.068573,0.2976,0.022242,-0.22252,0.261718,0.854712,0.182426,-0.299444,0.126447,0.798702,7
-0.091897,-0.118513,0.189393,1.280303,0.261718,0.14879,0.371178,1.054334,0.313536,0.050391,1
0.019197,-0.016448,0.324537,-0.20781,0.261718,-0.224934,0.144676,0.264515,0.40708,-0.171496,8
0.488263,-0.259834,0.050694,-0.755517,0.976743,0.979286,0.144676,-2.91235,-2.742249,0.925497,9
0.352481,-0.448263,0.196506,-0.528002,0.976743,-1.138481,-1.365341,-0.107834,0.968347,-0.169543,9
0.043885,0.274046,0.182281,0.095763,0.261718,-0.515608,0.182426,0.785372,-0.216549,-0.439421,6
-0.030178,0.022808,0.157386,-0.771451,0.261718,2.017408,-0.044076,-2.406094,-2.305708,1.996355,8
0.130292,-0.212727,0.324537,0.386474,0.261718,-0.10036,0.220177,0.32643,-0.216549,-0.086579,6
0.377169,0.014957,0.381439,0.292753,0.261718,-1.180006,0.55993,0.990515,1.217798,-1.218845,8
-0.153617,-0.267686,-3.210528,-0.351778,-0.006417,0.647088,0.333428,0.192736,0.282354,0.521023,1
0.130292,0.533135,-0.045329,-0.942602,0.261718,-0.640182,0.295677,-0.825252,-0.060642,-0.613569,7
0.15498,-0.189174,0.246296,-1.223587,0.082961,1.394535,0.295677,-0.358992,0.251173,1.200547,1
0.179667,-0.330495,0.530808,-0.314183,0.082961,-0.640182,0.408929,-0.006427,0.344717,-0.671326,1
0.167323,0.117022,0.047137,-0.174809,0.261718,-0.266459,0.484429,-0.135229,0.064084,-0.381098,1
0.624046,-0.189174,0.139604,0.38731,0.976743,-1.512204,-1.063338,-0.381242,0.438262,-0.715206,9
-3.498799,-0.236281,0.256965,-0.3018,-4.922215,-0.391033,0.031425,-0.454049,-0.060642,-0.249432,1
0.080916,0.203385,0.310311,0.26951,0.261718,0.564038,-0.006326,-0.164799,0.032902,0.640237,8
-0.190648,-0.691649,0.28186,-0.194472,0.17234,0.107265,0.52218,-0.363224,0.812439,-0.070498,5
-2.449572,4.835583,0.352988,0.048976,-2.419627,-1.096956,-0.044076,0.420284,-3.584148,-0.864437,1
-0.38815,-1.021399,0.057807,1.228564,-0.006417,1.062336,0.333428,0.314257,0.750076,1.027424,11
0.4142,-0.471816,0.239183,1.018385,0.887365,-0.972381,-0.006326,0.861325,2.246787,-0.768056,9
0.130292,-0.212727,0.324537,0.386474,0.261718,0.190314,0.295677,0.06541,-0.528364,0.14142,6
